id,protocol,page_number,text,merge_type
i-MgR6FyrMD9zBpzPD2XiJki,corpus/protocols/1932/prot-1932--ak--55.xml,100.0,"Herr talman! Jag skall be att få göra ett par repliker. [SPLIT]Ang. [SPLIT]Jag begärde ordet, när herr socialministern bemötte vad jag sagt, och jag [SPLIT]järn GA [SPLIT]skall därför kanske be att få lov att börja med herr socialministern. [SPLIT]Först ""av ihelevill jag säga, att han tycktes anse, att mina beräkningar av arbetslösheten [SPLIT]lösheten m. m. [SPLIT]voro för höga, särskilt i jämförelse med förra krisen. Jag erkänner, att jäm- [SPLIT]= (Forts) [SPLIT]förelserna med förra krisen äro mycket osäkra, men jag ville ha fram, att om man talar om 165,000 anmälda arbetslösa i februari 1922 och jämför det med 120,000 nu, är det icke en rättvisande jämförelse därför att det finnes åtskilliga anledningar att antaga, att anmälningsfrekvensen var större då än nu. Men den saken har icke någon betydelse för mitt resonemang, utan det väsentliga är, att det är riktigt, om man säger, att 200,000 icke är en för hög siffra. Men man kommer icke ifrån, att 25 procent av de organiserade äro arbetslösa eller således 150,000 bland 600,000. Det är orimligt att tänka sig, att antalet dolda arbetslösa ute på hela landsbygden icke skulle fylla ut 50,000. Men det tjänar icke något till att tvista om huruvida det är 200,000 eller 125,000, ty problemet är lika stort för det.",seg_margin
i-UszeaG2Wo95s6VAXYCUQnT,corpus/protocols/1932/prot-1932--ak--57.xml,77.0,"Ang. [SPLIT]avgivna propositionen, efter given varsel först upplästes och godkändes en så [SPLIT]KS [SPLIT]lydande voteringsproposition: [SPLIT]ningskavare [SPLIT]Den, som till kontraproposition i voteringen om kontraproposition i huvudi statens Vänst [SPLIT]voteringen angående statsutskottets utlåtande nr 138 punkten a) mom. 1 annn [SPLIT]tager det av herr Andersson i Stockholm under överläggningen framställda [SPLIT](Forts) [SPLIT]yrkandet, röstar Ja;",note_margin
i-89QjF3bYKLScFhKjN3qKFU,corpus/protocols/1932/prot-1932--fk--12.xml,53.0,"Ang. [SPLIT]Vinner Nej, har till kontraproposition i nämnda votering antagits bifall till",note_margin
i-Q2XZqYWHvrk8Jus7eWv9y8,corpus/protocols/1933/prot-1933--ak--28.xml,45.0,"Ang. tillfällig [SPLIT]Härpå föredrogs punkten 154, angående tillfällig löneförbättring åt lärarlöneförbättring [SPLIT]personalen vid kommunala flickskolor; och yttrade därvid:",note_margin
i-EZWuvRcBR54Z9w1jBFLYfz,corpus/protocols/1934/prot-1934--ak--25.xml,59.0,"Ang. revision [SPLIT]Till avgörande företogs vidare första lagutskottets utlåtande, nr 45, i anledbes gällande [SPLIT]ning av väckt motion angående revision av gällande bestämmelser om gårdestämmelser : om gårdfari- [SPLIT]1arihandel.",note_margin
i-FftXoEeZX92m9wgRYtkox9,corpus/protocols/1934/prot-1934--ak--39.xml,94.0,". Härefter förelåg till avgörande bankoutskottets memorial, nr 50, angående [SPLIT]Ang. införaninförande av voteringsmaskin i riksdagens kamrar. [SPLIT]ring nd ön 4 [SPLIT]I förevarande memorial hemställde bankoutskottet, att riksdagen måtte [SPLIT]i kalagena",note_margin
i-5A8fQcfVqxMCuVHqoqMAAr,corpus/protocols/1934/prot-1934--fk--37.xml,98.0,Ang. vissa ändringar i motorfordonsförordningen m. m. (F orts.) [SPLIT]Slutligen bifölls på särskild proposition utskottets i den nu föreslagna punkten gjorda hemställan i vad den ej blivit genom kammarens redan fattade beslut besvarad.,note_margin
i-Hkqu5emuKzcfDzBy5EdAz1,corpus/protocols/1935/prot-1935--ak--13.xml,29.0,"Ang. ändrad [SPLIT]Härefter förelåg till avgörande första lagutskottets utlåtande, nr 11, i anlydelse av 57 $ [SPLIT]ledning av väckt motion om ändrad lydelse av 57 $ sjömanslagen.",note_margin
i-M3PVuBwAyP3T5DYf5BNaob,corpus/protocols/1935/prot-1935--ak--26.xml,3.0,"Ang. inter- — [SPLIT]Till avgörande företogs statsutskottets utlåtande, nr 69, i anledning av väckt",note_margin
i-PeET9kr9QFPoHRoLECwjzH,corpus/protocols/1936/prot-1936--ak--14.xml,57.0,nm. Mm. [SPLIT]Under punkten 133 av förevarande huvudtitel hade Kungl. Maj:t föreslagit riksdagen att,note_margin
i-C8bBChKFa6c4mcCMMjQo3v,corpus/protocols/1936/prot-1936--ak--43.xml,0.0,"Fortsattes den vid gårdagens sammanträde avbrutna föredragningen av sär- [SPLIT]Ang. förskilda utskottets utlåtande, nr 1, i anledning av Kungl. Maj:ts propositioner [SPLIT]svarsväsendets [SPLIT]nr 225 angående försvarsväsendets ordnande, nr 226 med förslag till värnordnande [SPLIT]pliktslag och nr 227 med förslag till lag om tillägg till lagen den 9 april 1926 [SPLIT]MM"": [SPLIT](nr 66) angående anskaffande av fartyg för krigsmaktens ställande på krigs- [SPLIT](Forts) [SPLIT]fot (fartygsuttagningslagen), ävensom i anledning av de inom riksdagens kamrar väckta motioner i dithörande ämnen; och lämnades därvid enligt förut skedd anteckning ordet till",note_margin
i-RwPouX4rRgxthDKRdD9fgc,corpus/protocols/1936/prot-1936--fk--44.xml,62.0,Ang. förändringar betr. riksdagshuset m. m. (Forts.) [SPLIT]Efter härmed slutad överläggning bifölls vad utskottet i förevarande utlåtande hemställt.,note_margin
i-PPR1jD4Jpqki5G6oEjQ3ee,corpus/protocols/1937/prot-1937--ak--15.xml,94.0,"Ang. ändrade bestämmelser för arbetarsmåbrukslån. (Forts.) [SPLIT]Vidare gav herr talmannen propositioner dels på bifall till vad utskottet i punkten 2) hemställt beträffande motionen II:37, dels ock på avslag å utskottets berörda hemställan och bifall i stället till sistnämnda motion; och fattade kammaren beslut i enlighet med innehållet i den förstnämnda propositionen. Slutligen biföll kammaren efter av herr talmannen därom framställd proposition utskottets hemställan i punkten 3).",note_margin
i-RnQY1MgbChjvL4SQhfoTYd,corpus/protocols/1937/prot-1937--ak--36.xml,2.0,"| Vidare föredrogs statsutskottets memorial, nr 178, med förslag till vote- [SPLIT]Ang. godringspropositioner i anledning av kamrarnas skiljaktiga beslut i fråga om Kungl. [SPLIT]kännde av [SPLIT]Maj:ts proposition angående lönereglering för folkoch småskollärare m. m. [SPLIT]Voterings-",note_margin
i-J6uz7PThvfSVQMoJLzcCHM,corpus/protocols/1937/prot-1937--fk--17.xml,44.0,"Om förhindrande av samhällsfarliga arbetsinställelser. (Forts.) [SPLIT]i det nu förevarande utlåtandet hemställt samt vidare på bifall till den vid utlåtandet avgivna reservationen; och förklarades den förra propositionen, vilken förnyades, vara med övervägande ja besvarad.",note_margin
i-JgvyNsuJ13eYGpYFhjgei1,corpus/protocols/1937/prot-1937--fk--7.xml,6.0,Ang. remiss av motionen I: 69. (Forts.) [SPLIT]Efter härmed slutad överläggning bifölls vad herr förste vice talmannen därunder hemställt.,note_margin
i-FitRHhLY5TkyKMkaQrvxLp,corpus/protocols/1938/prot-1938--ak--22.xml,63.0,Ang. bidrag till avlöning åt lärare vid folkskolor. (Forts.) [SPLIT]Slutligen biföll kammaren på herr talmannens därå framställda proposition utskottets hemställan i mom. III.,note_margin
i-8tZJxTdcU9WRFK4xdHf8bc,corpus/protocols/1938/prot-1938--ak--25.xml,31.0,"Ang. anslag = [SPLIT]Till avgörande företogs jordbruksutskottets utlåtande, nr 37, i anledning av [SPLIT]till stöd ät [SPLIT]väckt motion om anslag till stöd åt mindre jordbrukare.",note_margin
i-GakhFSmEBqPUE2a6FyqQM3,corpus/protocols/1938/prot-1938--ak--28.xml,111.0,"Ang: skyldig: [SPLIT]Till avgörande företogs jordbruksutskottets utlåtande, nr 58, i anledning av [SPLIT]het för för [SPLIT]väckt motion angående skyldighet för försäljare av hästkreatur att tillhanda-",note_margin
i-LHPSrvsF6jiaE4LQVnP2nk,corpus/protocols/1938/prot-1938--fk--16.xml,70.0,Anslag till arrenderådgivning åt vissa arrendatorer. (Forts.) [SPLIT]Efter härmed slutad överläggning bifölls vad utskottet i den nu ifrågavarande punkten hemställt.,note_margin
i-CYADFzHCShshdGPgtq55wp,corpus/protocols/1938/prot-1938--fk--28.xml,86.0,Lagförslag om rätt till jakt m. m. (Forts.) [SPLIT]Efter härmed slutad överläggning godkändes förevarande paragraf.,note_margin
i-WsxvsY3Tfy3MM5rU1j8X4K,corpus/protocols/1938/prot-1938--fk--36.xml,12.0,"Om grundlagsskydd för vissa fundamentala samhällsprinciper. (Forts.) [SPLIT]Efter det överläggningen förklarats härmed slutad, bifölls vad utskottet i det nu ifrågavarande utlåtandet hemställt.",note_margin
i-Q2Mv5cLB6UvdtgAe2DtSGe,corpus/protocols/1939/prot-1939--fk--30.xml,62.0,Ang. förstärkande av den personella försvarsberedskapen. (Forts.) [SPLIT]Slutligen bifölls på gjord proposition vad utskottet i punkten VII hemställt.,note_margin
i-5r91pwMJPucsBCBrxBxywB,corpus/protocols/1939/prot-1939--fk--38.xml,152.0,"Ang. ändrade grunder för egnahemsverksamheten m. m. (Forts.) [SPLIT]På sedermera gjord proposition bifölls vad utskottet i punkten A, hemställt.",note_margin
i-qA8TXrfo6umd7DZfrK6Fs,1940/prot-1940-urtima-ak--019.xml,0.0,Dessa inbjudningar blevo av andra kammaren antagna. [SPLIT]Andra kammarens protokoll vid urtima riksdagen 1940. Nr 19. [SPLIT]1,note_margin
i-H1rCYr4addXoeNb7DuJZBc,corpus/protocols/1940/prot-1940-urtima-fk--12.xml,23.0,Ang. ändrade bestämmelser om handel med brännved m. m. (Forts.) [SPLIT]Efter härmed slutad överläggning bifölls vad utskottet i det under behandling varande utlåtandet hemställt.,note_margin
i-E7FqjZc2GoygAuewtFZGZE,prot-1940--ak--20.xml,11.0,medlens [SPLIT]Uti innevarande års statsverksproposition hade Kungl. Maj:t under punkten,note_margin
i-WNL8yDSWCVx7Dg3v7nz8Wp,prot-1940--ak--20.xml,11.0,"Årg. ut- [SPLIT]Föredrogs statsutskottets utlåtande, nr 6, angående regleringen för budgifterna under [SPLIT]getåret 1940/41, av utgifterna under riksstatens sjätte huvudtitel, innefattande",note_margin
i-NV11PbNQpuxU6DGa1txcY4,prot-1940--ak--20.xml,13.0,"Ang. automobilskattemedlens specialbudget. (Forts.) [SPLIT]underhållet under år 1939. Man kan ju därvidlag tvista om huruvida i det rent historiska händelseförloppet detta skall benämnas i efterskott eller icke. Man kan emellertid icke komma ifrån att det statsbidrag, som nu skall utbetalas, skall vara en hjälp till täckandet av de kostnader, som väghållningsdistrikten haft under år 1939, alltså kostnader för arbeten, som äro utförda och betalda. Enligt Kungl. Maj:ts nya beräkningsgrunder komma avsevärt mindre belopp att tillföras vägstyrelserna i form av statsbidrag, och i vederbörande väghållningsstyrelses budget kommer alltså att uppstå en brist. Vad innebär då i realiteten Kungl. Maj:ts förslag med tanke på årets budget? Jo, det innebär en besparing i fråga om anslag av bilskattemedlen till dessa ändamål. Det innebär emellertid icke en besparing för vägstyrelserna. Det betyder alltså, att man flyttar över en utgift från staten till vederbörande vägstyrelse. Men detta är väl icke en besparingsåtgärd i egentlig mening! Jag medger — vilket ju är klart för oss alla — att staten här har en svår ställning. Vi få emellertid icke förbise, att även våra vägstyrelser här ha en mycket svår ekonomisk ställning. Det blir sålunda väghållningsdistriktens skattedragare som få fylla den lucka, som staten gör 1 väghållningsstyrelsernas budget.",seg_margin
i-QKvEAnt6uZzFCNqPXMiNp3,prot-1940--ak--20.xml,76.0,"Meddelande av statsministern. (Forts.) [SPLIT]mot denna infami och jag tillägger, att det finns en herre, som herr Magnusson — jag talar nu icke till den aktade andre vice talmannen — har anledning att gå fram till och slå näven i bordet åt, nämligen han själv. FEljest kanske den näven ordentligt lägges i bordet av andra. När dylikt kan presteras av en man i herr Magnussons ställning, då visar detta på ett övertygande sätt, att en varning är på sin plats åt olika håll att vara på vakt mot frestelsen att spekulera i de förklarliga oluststämningar, som utgången av Finlands tappra kamp alstrat i vida kretsar av vårt folk. Den varningen har i tillämpliga delar adress också till mitt eget parti, även om skillnaden mellan vad som där förekommit och vad som skett hos högern är uppenbar och påtaglig. De enstaka stämmor inom folkpartiet, som slå följe med de oppositionella högerelementen, kunna icke ha någon tanke på att för partiets vidkommande och till dess fördel utnyttja sitt missnöje med den förda politiken. De veta i stället, alla mina meningsfränder, att förhållandena äro sådana, att det parti, med vilket de eljest i allmänhet dela syn och uppfattning, enbart tillfogas svårigheter genom den obehärskade kritiken. Jag tror icke, att man med fog kan göra gällande, att situationen är alldeles densamma på högersidan. Så långt jag förmått uppfatta vad som härvidlag sker, finns en ganska bestämd tendens att utnyttja vad man tror vara en chans att öka högerns segerutsikter i valet. Folkpartiet kommer icke att tillåta sina organisationer att deltaga i dylika valtaktiska spekulationer. Vårt medansvar i regeringens beslut och vår lojalitet mot detta medansvar förbjuder oss att operera inför opinionen med två ansikten. Ty en sak är, att man eventuellt hyser olika meningar om detaljer i vårt ståndpunktstagande till Finlandshjälpen. En annan sak är att med allmänna talesätt riva och slita i dessa detaljer, så att folket bibringas den uppfattningen, att vederbörande kritiker velat gå en helt annan väg än den officiella. Var och en har givetvis rätt att fritt hävda sin ärliga mening även i denna fråga, men man får icke glömma att till denna rätt, särskilt i detta fall, oupplösligt och oeftergivligen är knuten skyldigheten att genom clara verba bidraga till att debatten snarast möjligt resulterar i en samling kring preciserade ståndpunkter.",seg_margin
i-SeBvAaqPae6wayfNAvD8R2,prot-1940--ak--20.xml,100.0,"Meddelande av statsministern. (Forts.) [SPLIT]överdrev faran av att det talades och skrevs för mycket om denna frivilligrörelse. Man räknade förmodligen därvid med ogynnsamma verkningar utomlands. Efter den 20 december har emellertid rått fullständig frihet att i pressen lämna de meddelanden, som man ansåg lämpligt, och utrikesministern har själv medverkat till att vissa elementära fakta rörande frivilligrörelsens organisation fingo publiceras. Men detta kom för sent. Här har återigen en vecka förlorats genom att man har tillbakahållit offentliggörandet av saker, som alla efteråt erkände vara fullkomligt ofarliga och uppenbart nödvändiga för att sprida kunskap om rörelsens syfte och formerna för rekryteringen.",seg_margin
i-QDFiF3eB62ovEVN9cqfvjj,prot-1940--ak--20.xml,101.0,"Meddelande av statsministern. (Forts.) [SPLIT]kunna göra en verkligt effektiv insats, med mindre regeringen lättade på de restriktioner i fråga om frivilligrekryteringen inom truppförbanden, som existerade allt sedan december månad.",seg_margin
i-Uh8bjwHonmoX65niCKaGr9,prot-1940--ak--20.xml,104.0,"Meddelande av statsministern. (Forts.) [SPLIT]varit förklenande för frivilligrörelsen. Det är icke regeringen, som satt dessa rykten i omlopp. |",seg_margin
i-3afNgNHoPKBhTwYmEzoR6C,corpus/protocols/1941/prot-1941--ak--13.xml,19.0,"NR FA om [SPLIT]Genom en den 20 december 1940 dagtecknad proposition, nr 4, vilken hännering. — [SPLIT]visats till lagutskott och behandlats av andra lagutskottet, hade Kungl. Maj:t, under åberopande av propositionen bilagda i statsrådet och lagrådet hållna",note_margin
i-Ux8dgyH25FaCX3XwbgGQ9d,corpus/protocols/1941/prot-1941--ak--41.xml,44.0,"Värntjänstutbildning för skolungdom. (Forts.) [SPLIT]på ett sätt och än på ett annat! Jag har suttit här i riksdagen i många år. Jag har t. ex. varit med om att diskutera frågan om det sjunde skolåret, och jag har hört utomordentligt skickliga utläggningar från lärarhåll för att bevisa, att alla farhågor från målsmännens sida för att man genom att öka utbildningstiden med ett år skulle förstöra föräldrarnas ekonomi, draga från jordbruket arbetskraft och allting sådant, allt sådant tal var värt ingenting. Men om jag kan på det sättet bevisa, att ett års skolutbildning är så värdefullt, att man inte får ge de enskilda människornas intressen en alltför stor tyngd, då frågar jag: är det då rimligt att säga, att en vecka här betyder så mycket, att vi ha absolut icke råd att ägna denna vecka åt en förstärkning av ungdomens försvarskunskap? Jag säger, det kan inte vara rimligt. Det är ingen proportion, det är att överdriva utan varje gräns, det är att skapa skäl där det inte finns anledning att försöka torna upp så stora invändningar.",seg_margin
i-DmavpiwDhiw5o6jzCWfvyg,corpus/protocols/1941/prot-1941--ak--42.xml,35.0,"Ändring i . [SPLIT]Föredrogs andra lagutskottets utlåtande, nr 33, i anledning av dels Kungl. [SPLIT]vissa delar av [SPLIT]Maj:ts proposition med förslag till förordning angående ändring i vissa delar [SPLIT]förordningen [SPLIT]av förordningen den 15 juni 1934 (nr 264) om erkända arbetslöshetskassor,",note_margin
i-8E4cpweys7477pwvekn4pZ,corpus/protocols/1941/prot-1941--fk--21.xml,60.0,Ang. skyldigheten att avverka ved till avsalu. (Forts.) [SPLIT]Efter härmed slutad överläggning bifölls vad utskottet i förevarande utlåtande hemställt.,note_margin
i-JbmTigvq8BPpNpYAvNpgfz,corpus/protocols/1941/prot-1941--fk--39.xml,140.0,"Om en allmän revision av tryckfrihetsförordningen. (Forts.) [SPLIT]Sedan överläggningen ansetts härmed slutad, bifölls vad utskottet i det nu föredragna utlåtandet hemställt.",note_margin
i-K64K2XK31LG7AguYv9hLUL,corpus/protocols/1943/prot-1943--ak--23.xml,103.0,"Förslag till [SPLIT]Föredrogs bevillningsutskottets betänkande, nr 36, i anledning av Kungl. [SPLIT]förordning om [SPLIT]Maj:ts proposition med förslag till förordning om krigskonjunkturskatt för år Pirskatt för år 1943, m. m., jämte i ämnet väckta motioner.",note_margin
i-MXDtGFEurX2vHSLotKmhW1,corpus/protocols/1943/prot-1943--ak--8.xml,16.0,"huvudtstel [SPLIT]På förslag av herr talmannen beslöt kammaren, att detta utlåtande skulle föredragas punktvis och att vid föredragningen av de särskilda punkterna endast rubrikerna skulle uppläsas.",note_margin
i-KEN3RfyFoc1V6KxFN2BZYo,corpus/protocols/1944/prot-1944--ak--13.xml,9.0,"Anslag til! [SPLIT]Föredrogs statsutskottets utlåtande, nr 64, i anledning av Kungl. Maj:ts pro- [SPLIT]ER ön [SPLIT]position angående anslag till reparation av bron över Svinesund jämte i ämver a. : Svinesund. [SPLIT]Net väckta motioner.",note_margin
i-EtFfgxSfYiPjMYAWfGJGcy,corpus/protocols/1944/prot-1944--ak--24.xml,53.0,"Förslag till hushållningssällskapens organisation och verksamhet. (Forts.y [SPLIT]utskottets yttrande i denna del dels ock på godkännande av utskottets berörda yttrande med den ändring däri, som under överläggningen föreslagits av herr Barnekow; och godkände kammaren utskottets berörda yttrande.",note_margin
